pais,valor_semana,dia_semana,voos_soma,jan_mean,pct_loss,continent
Romania,14,2,38.0,95.26923076923077,0.6011303996770286,Europe
Romania,14,3,53.0,95.26923076923077,0.4436818732337505,Europe
Romania,14,4,49.0,95.26923076923077,0.48566814695195804,Europe
Romania,14,5,23.0,95.26923076923077,0.7585789261203069,Europe
Romania,14,6,17.0,95.26923076923077,0.8215583366976181,Europe
Romania,15,0,25.0,95.26923076923077,0.7375857892612031,Europe
Romania,15,1,25.0,95.26923076923077,0.7375857892612031,Europe
Romania,15,2,40.0,95.26923076923077,0.5801372628179249,Europe
Romania,15,3,39.0,95.26923076923077,0.5906338312474768,Europe
Romania,15,4,53.0,95.26923076923077,0.4436818732337505,Europe
Romania,15,5,19.0,95.26923076923077,0.8005651998385144,Europe
Romania,15,6,16.0,95.26923076923077,0.83205490512717,Europe
Romania,16,0,28.0,95.26923076923077,0.7060960839725474,Europe
Romania,16,1,31.0,95.26923076923077,0.6746063786838918,Europe
Romania,16,2,22.0,95.26923076923077,0.7690754945498587,Europe
Romania,16,3,51.0,95.26923076923077,0.4646750100928543,Europe
Romania,16,4,29.0,95.26923076923077,0.6955995155429956,Europe
Romania,16,5,26.0,95.26923076923077,0.7270892208316512,Europe
Romania,16,6,5.0,95.26923076923077,0.9475171578522407,Europe
Romania,17,0,22.0,95.26923076923077,0.7690754945498587,Europe
Romania,17,1,37.0,95.26923076923077,0.6116269681065806,Europe
Romania,17,2,43.0,95.26923076923077,0.5486475575292693,Europe
Romania,17,3,53.0,95.26923076923077,0.4436818732337505,Europe
Romania,17,4,35.0,95.26923076923077,0.6326201049656843,Europe
Romania,17,5,26.0,95.26923076923077,0.7270892208316512,Europe
Romania,17,6,19.0,95.26923076923077,0.8005651998385144,Europe
Romania,18,0,31.0,95.26923076923077,0.6746063786838918,Europe
Romania,18,1,32.0,95.26923076923077,0.6641098102543399,Europe
Romania,18,2,40.0,95.26923076923077,0.5801372628179249,Europe
Romania,18,3,24.0,95.26923076923077,0.7480823576907549,Europe
Romania,18,4,21.0,95.26923076923077,0.7795720629794106,Europe
Romania,18,5,13.0,95.26923076923077,0.8635446104158256,Europe
Romania,18,6,13.0,95.26923076923077,0.8635446104158256,Europe
Romania,19,0,34.0,95.26923076923077,0.6431166733952361,Europe
Romania,19,1,34.0,95.26923076923077,0.6431166733952361,Europe
Romania,19,2,36.0,95.26923076923077,0.6221235365361324,Europe
Romania,19,3,43.0,95.26923076923077,0.5486475575292693,Europe
Romania,19,4,39.0,95.26923076923077,0.5906338312474768,Europe
Romania,19,5,12.0,95.26923076923077,0.8740411788453775,Europe
Romania,19,6,12.0,95.26923076923077,0.8740411788453775,Europe
Romania,20,0,37.0,95.26923076923077,0.6116269681065806,Europe
Romania,20,1,45.0,95.26923076923077,0.5276544206701655,Europe
Romania,20,2,34.0,95.26923076923077,0.6431166733952361,Europe
Romania,20,3,32.0,95.26923076923077,0.6641098102543399,Europe
Romania,20,4,24.0,95.26923076923077,0.7480823576907549,Europe
Romania,20,5,17.0,95.26923076923077,0.8215583366976181,Europe
Romania,20,6,26.0,95.26923076923077,0.7270892208316512,Europe
Romania,21,0,44.0,95.26923076923077,0.5381509890997174,Europe
Romania,21,1,40.0,95.26923076923077,0.5801372628179249,Europe
Romania,21,2,48.0,95.26923076923077,0.4961647153815099,Europe
Romania,21,3,38.0,95.26923076923077,0.6011303996770286,Europe
Romania,21,4,57.0,95.26923076923077,0.401695599515543,Europe
Romania,21,5,27.0,95.26923076923077,0.7165926524020994,Europe
Romania,21,6,22.0,95.26923076923077,0.7690754945498587,Europe
Romania,22,0,34.0,95.26923076923077,0.6431166733952361,Europe
Romania,22,1,51.0,95.26923076923077,0.4646750100928543,Europe
Romania,22,2,55.0,95.26923076923077,0.42268873637464677,Europe
Romania,22,3,60.0,95.26923076923077,0.3702058942268874,Europe
Russia,5,0,2314.0,2294.923076923077,-0.008312663404169647,Europe
Russia,5,1,2209.0,2294.923076923077,0.03744050412281299,Europe
Russia,5,2,2289.0,2294.923076923077,0.002580947911778599,Europe
Russia,5,3,2043.0,2294.923076923077,0.10977408326070934,Europe
Russia,5,4,2279.0,2294.923076923077,0.006938392438157897,Europe
Russia,5,5,2286.0,2294.923076923077,0.0038881812696923883,Europe
Russia,5,6,2265.0,2294.923076923077,0.013038814775088916,Europe
Russia,6,0,2169.0,2294.923076923077,0.05487028222833018,Europe
Russia,6,1,2092.0,2294.923076923077,0.08842260508145078,Europe
Russia,6,2,2178.0,2294.923076923077,0.05094858215458881,Europe
Russia,6,3,2205.0,2294.923076923077,0.039183481933364704,Europe
Russia,6,4,2282.0,2294.923076923077,0.0056311590802441075,Europe
Russia,6,5,2231.0,2294.923076923077,0.02785412616477853,Europe
Russia,6,6,2262.0,2294.923076923077,0.014346048133002704,Europe
Russia,7,0,2188.0,2294.923076923077,0.04659113762820951,Europe
Russia,7,1,2046.0,2294.923076923077,0.10846684990279555,Europe
Russia,7,2,2154.0,2294.923076923077,0.06140644901789913,Europe
Russia,7,3,2195.0,2294.923076923077,0.043540926459744,Europe
Russia,7,4,2060.0,2294.923076923077,0.10236642756586453,Europe
Russia,7,5,2090.0,2294.923076923077,0.08929409398672664,Europe
Russia,7,6,2301.0,2294.923076923077,-0.002647985519876559,Europe
Russia,8,0,2178.0,2294.923076923077,0.05094858215458881,Europe
Russia,8,1,2049.0,2294.923076923077,0.10715961654488176,Europe
Russia,8,2,2133.0,2294.923076923077,0.07055708252329565,Europe
Russia,8,3,2220.0,2294.923076923077,0.032647315143795756,Europe
Russia,8,4,2282.0,2294.923076923077,0.0056311590802441075,Europe
Russia,8,5,2252.0,2294.923076923077,0.018703492659382003,Europe
Russia,8,6,2264.0,2294.923076923077,0.013474559227726845,Europe
Russia,9,0,2329.0,2294.923076923077,-0.014848830193738595,Europe
Russia,9,1,2163.0,2294.923076923077,0.05748474894415776,Europe
Russia,9,2,2248.0,2294.923076923077,0.02044647046993372,Europe
Russia,9,3,2252.0,2294.923076923077,0.018703492659382003,Europe
Russia,9,4,2265.0,2294.923076923077,0.013038814775088916,Europe
Russia,9,5,2214.0,2294.923076923077,0.03526178185962334,Europe
Russia,9,6,2311.0,2294.923076923077,-0.007005430046255858,Europe
Russia,10,0,2276.0,2294.923076923077,0.008245625796071687,Europe
Russia,10,1,2238.0,2294.923076923077,0.02480391499631302,Europe
Russia,10,2,2328.0,2294.923076923077,-0.014413085741100664,Europe
Russia,10,3,2319.0,2294.923076923077,-0.010491385667359297,Europe
Russia,10,4,2537.0,2294.923076923077,-0.105483676342428,Europe
Russia,10,5,2417.0,2294.923076923077,-0.05319434202587642,Europe
Russia,10,6,2426.0,2294.923076923077,-0.05711604209961779,Europe
Russia,11,0,2485.0,2294.923076923077,-0.08282496480525565,Europe
Russia,11,1,2371.0,2294.923076923077,-0.033150097204531645,Europe
Russia,11,2,2398.0,2294.923076923077,-0.044915197425755754,Europe
Russia,11,3,2316.0,2294.923076923077,-0.009184152309445507,Europe
Russia,11,4,2237.0,2294.923076923077,0.02523965944895095,Europe
Russia,11,5,2110.0,2294.923076923077,0.08057920493396804,Europe
Russia,11,6,2324.0,2294.923076923077,-0.012670107930548945,Europe
Russia,12,0,1975.0,2294.923076923077,0.13940470604008856,Europe
Russia,12,1,1867.0,2294.923076923077,0.186465106924985,Europe
Russia,12,2,1897.0,2294.923076923077,0.1733927733458471,Europe
Russia,12,3,1871.0,2294.923076923077,0.18472212911443328,Europe
Russia,12,4,1847.0,2294.923076923077,0.19517999597774358,Europe
Russia,12,5,1677.0,2294.923076923077,0.26925655292619166,Europe
Russia,12,6,1778.0,2294.923076923077,0.22524636320976074,Europe
Russia,13,0,1715.0,2294.923076923077,0.25269826372595033,Europe
Russia,13,1,1490.0,2294.923076923077,0.3507407655694845,Europe
Russia,13,2,1591.0,2294.923076923077,0.30673057585305363,Europe
Russia,13,3,1601.0,2294.923076923077,0.3023731313266743,Europe
Russia,13,4,1589.0,2294.923076923077,0.30760206475832946,Europe
Russia,13,5,1388.0,2294.923076923077,0.39518669973855336,Europe
Russia,13,6,1426.0,2294.923076923077,0.37862841053831203,Europe
Russia,14,0,1269.0,2294.923076923077,0.44704028960246706,Europe
Russia,14,1,990.0,2294.923076923077,0.5686129918884495,Europe
Russia,14,2,756.0,2294.923076923077,0.670577193805725,Europe
Russia,14,3,632.0,2294.923076923077,0.7246095059328284,Europe
Russia,14,4,618.0,2294.923076923077,0.7307099282697593,Europe
Russia,14,5,482.0,2294.923076923077,0.7899711738285178,Europe
Russia,14,6,486.0,2294.923076923077,0.7882281960179661,Europe
Russia,15,0,422.0,2294.923076923077,0.8161158409867936,Europe
Russia,15,1,397.0,2294.923076923077,0.8270094523027418,Europe
Russia,15,2,391.0,2294.923076923077,0.8296239190185695,Europe
Russia,15,3,366.0,2294.923076923077,0.8405175303345177,Europe
Russia,15,4,438.0,2294.923076923077,0.8091439297445867,Europe
Russia,15,5,362.0,2294.923076923077,0.8422605081450694,Europe
Russia,15,6,390.0,2294.923076923077,0.8300596634712074,Europe
Russia,16,0,332.0,2294.923076923077,0.8553328417242073,Europe
Russia,16,1,347.0,2294.923076923077,0.8487966749346384,Europe
Russia,16,2,351.0,2294.923076923077,0.8470536971240866,Europe
Russia,16,3,326.0,2294.923076923077,0.8579473084400349,Europe
Russia,16,4,425.0,2294.923076923077,0.8148086076288799,Europe
Russia,16,5,322.0,2294.923076923077,0.8596902862505866,Europe
Russia,16,6,329.0,2294.923076923077,0.856640075082121,Europe
Russia,17,0,294.0,2294.923076923077,0.8718911309244486,Europe
Russia,17,1,302.0,2294.923076923077,0.8684051753033452,Europe
Russia,17,2,312.0,2294.923076923077,0.8640477307769658,Europe
Russia,17,3,369.0,2294.923076923077,0.8392102969766039,Europe
Russia,17,4,406.0,2294.923076923077,0.8230877522290004,Europe
Russia,17,5,381.0,2294.923076923077,0.8339813635449488,Europe
Russia,17,6,360.0,2294.923076923077,0.8431319970503452,Europe
Russia,18,0,361.0,2294.923076923077,0.8426962525977073,Europe
Russia,18,1,349.0,2294.923076923077,0.8479251860293625,Europe
Russia,18,2,466.0,2294.923076923077,0.7969430850707246,Europe
Russia,18,3,577.0,2294.923076923077,0.7485754508279144,Europe
Russia,18,4,628.0,2294.923076923077,0.72635248374338,Europe
Russia,18,5,426.0,2294.923076923077,0.8143728631762419,Europe
Russia,18,6,362.0,2294.923076923077,0.8422605081450694,Europe
Russia,19,0,398.0,2294.923076923077,0.826573707850104,Europe
Russia,19,1,464.0,2294.923076923077,0.7978145739760005,Europe
Russia,19,2,390.0,2294.923076923077,0.8300596634712074,Europe
Russia,19,3,371.0,2294.923076923077,0.838338808071328,Europe
Russia,19,4,387.0,2294.923076923077,0.8313668968291211,Europe
Russia,19,5,314.0,2294.923076923077,0.8631762418716901,Europe
Russia,19,6,409.0,2294.923076923077,0.8217805188710867,Europe
Russia,20,0,495.0,2294.923076923077,0.7843064959442247,Europe
Russia,20,1,421.0,2294.923076923077,0.8165515854394315,Europe
Russia,20,2,436.0,2294.923076923077,0.8100154186498626,Europe
Russia,20,3,413.0,2294.923076923077,0.820037541060535,Europe
Russia,20,4,545.0,2294.923076923077,0.7625192733123283,Europe
Russia,20,5,501.0,2294.923076923077,0.7816920292283972,Europe
Russia,20,6,485.0,2294.923076923077,0.7886639404706041,Europe
Russia,21,0,454.0,2294.923076923077,0.8021720185023798,Europe
Russia,21,1,453.0,2294.923076923077,0.8026077629550178,Europe
Russia,21,2,560.0,2294.923076923077,0.7559831065227592,Europe
Russia,21,3,510.0,2294.923076923077,0.7777703291546558,Europe
Russia,21,4,557.0,2294.923076923077,0.7572903398806731,Europe
Russia,21,5,552.0,2294.923076923077,0.7594690621438628,Europe
Russia,21,6,522.0,2294.923076923077,0.7725413957230006,Europe
Russia,22,0,542.0,2294.923076923077,0.763826506670242,Europe
Russia,22,1,548.0,2294.923076923077,0.7612120399544144,Europe
Russia,22,2,546.0,2294.923076923077,0.7620835288596903,Europe
Russia,22,3,537.0,2294.923076923077,0.7660052289334317,Europe
Saudi Arabia,5,0,605.0,491.7692307692308,-0.23025183794775533,Asia
Saudi Arabia,5,1,489.0,491.7692307692308,0.005631159080244026,Asia
Saudi Arabia,5,2,521.0,491.7692307692308,-0.059440012513686837,Asia
Saudi Arabia,5,3,577.0,491.7692307692308,-0.17331456280306584,Asia
Saudi Arabia,5,4,381.0,491.7692307692308,0.22524636320976069,Asia
Saudi Arabia,5,5,580.0,491.7692307692308,-0.17941498513999687,Asia
Saudi Arabia,5,6,640.0,491.7692307692308,-0.3014234318786172,Asia
Saudi Arabia,6,0,620.0,491.7692307692308,-0.26075394963241044,Asia
Saudi Arabia,6,1,483.0,491.7692307692308,0.01783200375410606,Asia
Saudi Arabia,6,2,503.0,491.7692307692308,-0.022837478492100726,Asia
Saudi Arabia,6,3,478.0,491.7692307692308,0.02799937431565776,Asia
Saudi Arabia,6,4,361.0,491.7692307692308,0.26591584545596747,Asia
Saudi Arabia,6,5,462.0,491.7692307692308,0.06053496011262319,Asia
Saudi Arabia,6,6,639.0,491.7692307692308,-0.2993899577663069,Asia
Saudi Arabia,7,0,606.0,491.7692307692308,-0.2322853120600657,Asia
Saudi Arabia,7,1,621.0,491.7692307692308,-0.26278742374472075,Asia
Saudi Arabia,7,2,635.0,491.7692307692308,-0.29125606131706555,Asia
Saudi Arabia,7,3,553.0,491.7692307692308,-0.1245111841076177,Asia
Saudi Arabia,7,4,367.0,491.7692307692308,0.25371500078210546,Asia
Saudi Arabia,7,5,412.0,491.7692307692308,0.16220866572814016,Asia
Saudi Arabia,7,6,504.0,491.7692307692308,-0.024870952604411065,Asia
Saudi Arabia,8,0,517.0,491.7692307692308,-0.051306116064445476,Asia
Saudi Arabia,8,1,452.0,491.7692307692308,0.08086970123572658,Asia
Saudi Arabia,8,2,430.0,491.7692307692308,0.12560613170655405,Asia
Saudi Arabia,8,3,621.0,491.7692307692308,-0.26278742374472075,Asia
Saudi Arabia,8,4,513.0,491.7692307692308,-0.04317221961520412,Asia
Saudi Arabia,8,5,417.0,491.7692307692308,0.15204129516658846,Asia
Saudi Arabia,8,6,569.0,491.7692307692308,-0.15704676990458313,Asia
Saudi Arabia,9,0,444.0,491.7692307692308,0.0971374941342093,Asia
Saudi Arabia,9,1,510.0,491.7692307692308,-0.0370717972782731,Asia
Saudi Arabia,9,2,652.0,491.7692307692308,-0.3258251212263413,Asia
Saudi Arabia,9,3,609.0,491.7692307692308,-0.2383857343969967,Asia
Saudi Arabia,9,4,485.0,491.7692307692308,0.013765055529485383,Asia
Saudi Arabia,9,5,454.0,491.7692307692308,0.07680275301110591,Asia
Saudi Arabia,9,6,676.0,491.7692307692308,-0.3746284999217894,Asia
Saudi Arabia,10,0,611.0,491.7692307692308,-0.24245268262161737,Asia
Saudi Arabia,10,1,647.0,491.7692307692308,-0.3156577506647896,Asia
Saudi Arabia,10,2,649.0,491.7692307692308,-0.3197246988894103,Asia
Saudi Arabia,10,3,629.0,491.7692307692308,-0.2790552166432035,Asia
Saudi Arabia,10,4,445.0,491.7692307692308,0.09510402002189897,Asia
Saudi Arabia,10,5,542.0,491.7692307692308,-0.10214296887220396,Asia
Saudi Arabia,10,6,590.0,491.7692307692308,-0.19974972626310025,Asia
Saudi Arabia,11,0,544.0,491.7692307692308,-0.10620991709682465,Asia
Saudi Arabia,11,1,472.0,491.7692307692308,0.040200218989519795,Asia
Saudi Arabia,11,2,501.0,491.7692307692308,-0.018770530267480046,Asia
Saudi Arabia,11,3,438.0,491.7692307692308,0.10933833880807134,Asia
Saudi Arabia,11,4,337.0,491.7692307692308,0.3147192241514156,Asia
Saudi Arabia,11,5,376.0,491.7692307692308,0.2354137337713124,Asia
Saudi Arabia,11,6,410.0,491.7692307692308,0.16627561395276083,Asia
Saudi Arabia,12,0,397.0,491.7692307692308,0.19271077741279524,Asia
Saudi Arabia,12,1,297.0,491.7692307692308,0.3960581886438292,Asia
Saudi Arabia,12,2,275.0,491.7692307692308,0.44079461911465667,Asia
Saudi Arabia,12,3,337.0,491.7692307692308,0.3147192241514156,Asia
Saudi Arabia,12,4,168.0,491.7692307692308,0.6583763491318629,Asia
Saudi Arabia,12,5,99.0,491.7692307692308,0.7986860628812764,Asia
Saudi Arabia,12,6,34.0,491.7692307692308,0.9308618801814484,Asia
Saudi Arabia,13,0,103.0,491.7692307692308,0.7905521664320351,Asia
Saudi Arabia,13,1,104.0,491.7692307692308,0.7885186923197247,Asia
Saudi Arabia,13,2,96.0,491.7692307692308,0.8047864852182074,Asia
Saudi Arabia,13,3,88.0,491.7692307692308,0.8210542781166902,Asia
Saudi Arabia,13,4,36.0,491.7692307692308,0.9267949319568278,Asia
Saudi Arabia,13,5,76.0,491.7692307692308,0.8454559674644142,Asia
Saudi Arabia,13,6,70.0,491.7692307692308,0.8576568121382763,Asia
Saudi Arabia,14,0,93.0,491.7692307692308,0.8108869075551385,Asia
Saudi Arabia,14,1,96.0,491.7692307692308,0.8047864852182074,Asia
Saudi Arabia,14,2,84.0,491.7692307692308,0.8291881745659315,Asia
Saudi Arabia,14,3,81.0,491.7692307692308,0.8352885969028625,Asia
Saudi Arabia,14,4,50.0,491.7692307692308,0.8983262943844831,Asia
Saudi Arabia,14,5,49.0,491.7692307692308,0.9003597684967933,Asia
Saudi Arabia,14,6,80.0,491.7692307692308,0.8373220710151729,Asia
Saudi Arabia,15,0,99.0,491.7692307692308,0.7986860628812764,Asia
Saudi Arabia,15,1,90.0,491.7692307692308,0.8169873298920695,Asia
Saudi Arabia,15,2,36.0,491.7692307692308,0.9267949319568278,Asia
Saudi Arabia,15,3,115.0,491.7692307692308,0.7661504770843109,Asia
Saudi Arabia,15,4,35.0,491.7692307692308,0.9288284060691381,Asia
Saudi Arabia,15,5,68.0,491.7692307692308,0.8617237603628969,Asia
Saudi Arabia,15,6,77.0,491.7692307692308,0.8434224933521038,Asia
Saudi Arabia,16,0,86.0,491.7692307692308,0.8251212263413108,Asia
Saudi Arabia,16,1,98.0,491.7692307692308,0.8007195369935868,Asia
Saudi Arabia,16,2,112.0,491.7692307692308,0.772250899421242,Asia
Saudi Arabia,16,3,130.0,491.7692307692308,0.7356483653996558,Asia
Saudi Arabia,16,4,45.0,491.7692307692308,0.9084936649460347,Asia
Saudi Arabia,16,5,54.0,491.7692307692308,0.8901923979352416,Asia
Saudi Arabia,16,6,70.0,491.7692307692308,0.8576568121382763,Asia
Saudi Arabia,17,0,79.0,491.7692307692308,0.8393555451274832,Asia
Saudi Arabia,17,1,146.0,491.7692307692308,0.7031127796026905,Asia
Saudi Arabia,17,2,114.0,491.7692307692308,0.7681839511966213,Asia
Saudi Arabia,17,3,116.0,491.7692307692308,0.7641170029720006,Asia
Saudi Arabia,17,4,50.0,491.7692307692308,0.8983262943844831,Asia
Saudi Arabia,17,5,38.0,491.7692307692308,0.9227279837322071,Asia
Saudi Arabia,17,6,103.0,491.7692307692308,0.7905521664320351,Asia
Saudi Arabia,18,0,130.0,491.7692307692308,0.7356483653996558,Asia
Saudi Arabia,18,1,106.0,491.7692307692308,0.784451744095104,Asia
Saudi Arabia,18,2,109.0,491.7692307692308,0.778351321758173,Asia
Saudi Arabia,18,3,80.0,491.7692307692308,0.8373220710151729,Asia
Saudi Arabia,18,4,64.0,491.7692307692308,0.8698576568121382,Asia
Saudi Arabia,18,5,73.0,491.7692307692308,0.8515563898013452,Asia
Saudi Arabia,18,6,101.0,491.7692307692308,0.7946191146566557,Asia
Saudi Arabia,19,0,82.0,491.7692307692308,0.8332551227905521,Asia
Saudi Arabia,19,1,72.0,491.7692307692308,0.8535898639136555,Asia
Saudi Arabia,19,2,83.0,491.7692307692308,0.8312216486782418,Asia
Saudi Arabia,19,3,96.0,491.7692307692308,0.8047864852182074,Asia
Saudi Arabia,19,4,60.0,491.7692307692308,0.8779915532613797,Asia
Saudi Arabia,19,5,59.0,491.7692307692308,0.8800250273736899,Asia
Saudi Arabia,19,6,101.0,491.7692307692308,0.7946191146566557,Asia
Saudi Arabia,20,0,97.0,491.7692307692308,0.802753011105897,Asia
Saudi Arabia,20,1,81.0,491.7692307692308,0.8352885969028625,Asia
Saudi Arabia,20,2,94.0,491.7692307692308,0.8088534334428281,Asia
Saudi Arabia,20,3,102.0,491.7692307692308,0.7925856405443453,Asia
Saudi Arabia,20,4,74.0,491.7692307692308,0.8495229156890349,Asia
Saudi Arabia,20,5,88.0,491.7692307692308,0.8210542781166902,Asia
Saudi Arabia,20,6,85.0,491.7692307692308,0.8271547004536212,Asia
Saudi Arabia,21,0,81.0,491.7692307692308,0.8352885969028625,Asia
Saudi Arabia,21,1,69.0,491.7692307692308,0.8596902862505866,Asia
Saudi Arabia,21,2,85.0,491.7692307692308,0.8271547004536212,Asia
Saudi Arabia,21,3,84.0,491.7692307692308,0.8291881745659315,Asia
Saudi Arabia,21,4,71.0,491.7692307692308,0.8556233380259659,Asia
Saudi Arabia,21,5,58.0,491.7692307692308,0.8820585014860003,Asia
Saudi Arabia,21,6,66.0,491.7692307692308,0.8657907085875176,Asia
Saudi Arabia,22,0,80.0,491.7692307692308,0.8373220710151729,Asia
Saudi Arabia,22,1,95.0,491.7692307692308,0.8068199593305178,Asia
Saudi Arabia,22,2,91.0,491.7692307692308,0.8149538557797591,Asia
Saudi Arabia,22,3,80.0,491.7692307692308,0.8373220710151729,Asia
Senegal,5,0,83.0,65.53846153846153,-0.26643192488262923,Africa
Senegal,5,1,73.0,65.53846153846153,-0.11384976525821605,Africa
Senegal,5,2,67.0,65.53846153846153,-0.02230046948356816,Africa
Senegal,5,3,58.0,65.53846153846153,0.11502347417840368,Africa
Senegal,5,4,81.0,65.53846153846153,-0.23591549295774658,Africa
Senegal,5,5,61.0,65.53846153846153,0.06924882629107973,Africa
Senegal,5,6,53.0,65.53846153846153,0.19131455399061026,Africa
Senegal,6,0,80.0,65.53846153846153,-0.22065727699530527,Africa
Senegal,6,1,62.0,65.53846153846153,0.053990610328638416,Africa
Senegal,6,2,72.0,65.53846153846153,-0.09859154929577474,Africa
Senegal,6,3,61.0,65.53846153846153,0.06924882629107973,Africa
Senegal,6,4,70.0,65.53846153846153,-0.06807511737089211,Africa
Senegal,6,5,58.0,65.53846153846153,0.11502347417840368,Africa
Senegal,6,6,73.0,65.53846153846153,-0.11384976525821605,Africa
Senegal,7,0,82.0,65.53846153846153,-0.2511737089201879,Africa
Senegal,7,1,64.0,65.53846153846153,0.023474178403755788,Africa
Senegal,7,2,71.0,65.53846153846153,-0.08333333333333343,Africa
Senegal,7,3,39.0,65.53846153846153,0.4049295774647887,Africa
Senegal,7,4,59.0,65.53846153846153,0.09976525821596237,Africa
Senegal,7,5,62.0,65.53846153846153,0.053990610328638416,Africa
Senegal,7,6,46.0,65.53846153846153,0.29812206572769945,Africa
Senegal,8,0,85.0,65.53846153846153,-0.29694835680751186,Africa
Senegal,8,1,61.0,65.53846153846153,0.06924882629107973,Africa
Senegal,8,2,73.0,65.53846153846153,-0.11384976525821605,Africa
Senegal,8,3,55.0,65.53846153846153,0.16079812206572763,Africa
Senegal,8,4,73.0,65.53846153846153,-0.11384976525821605,Africa
Senegal,8,5,70.0,65.53846153846153,-0.06807511737089211,Africa
Senegal,8,6,62.0,65.53846153846153,0.053990610328638416,Africa
Senegal,9,0,80.0,65.53846153846153,-0.22065727699530527,Africa
Senegal,9,1,63.0,65.53846153846153,0.038732394366197104,Africa
Senegal,9,2,59.0,65.53846153846153,0.09976525821596237,Africa
Senegal,9,3,45.0,65.53846153846153,0.31338028169014076,Africa
Senegal,9,4,57.0,65.53846153846153,0.130281690140845,Africa
Senegal,9,5,44.0,65.53846153846153,0.32863849765258213,Africa
Senegal,9,6,50.0,65.53846153846153,0.2370892018779342,Africa
Senegal,10,0,74.0,65.53846153846153,-0.12910798122065736,Africa
Senegal,10,1,63.0,65.53846153846153,0.038732394366197104,Africa
Senegal,10,2,58.0,65.53846153846153,0.11502347417840368,Africa
Senegal,10,3,63.0,65.53846153846153,0.038732394366197104,Africa
Senegal,10,4,72.0,65.53846153846153,-0.09859154929577474,Africa
Senegal,10,5,60.0,65.53846153846153,0.08450704225352106,Africa
Senegal,10,6,75.0,65.53846153846153,-0.14436619718309868,Africa
Senegal,11,0,79.0,65.53846153846153,-0.20539906103286396,Africa
Senegal,11,1,31.0,65.53846153846153,0.5269953051643192,Africa
Senegal,11,2,47.0,65.53846153846153,0.28286384976525814,Africa
Senegal,11,3,47.0,65.53846153846153,0.28286384976525814,Africa
Senegal,11,4,64.0,65.53846153846153,0.023474178403755788,Africa
Senegal,11,5,58.0,65.53846153846153,0.11502347417840368,Africa
Senegal,11,6,60.0,65.53846153846153,0.08450704225352106,Africa
Senegal,12,0,65.0,65.53846153846153,0.008215962441314471,Africa
Senegal,12,1,54.0,65.53846153846153,0.17605633802816895,Africa
Senegal,12,2,55.0,65.53846153846153,0.16079812206572763,Africa
Senegal,12,3,32.0,65.53846153846153,0.5117370892018779,Africa
Senegal,12,4,47.0,65.53846153846153,0.28286384976525814,Africa
Senegal,12,5,17.0,65.53846153846153,0.7406103286384976,Africa
Senegal,12,6,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,13,0,18.0,65.53846153846153,0.7253521126760563,Africa
Senegal,13,1,18.0,65.53846153846153,0.7253521126760563,Africa
Senegal,13,2,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,13,3,10.0,65.53846153846153,0.8474178403755869,Africa
Senegal,13,4,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,13,5,7.0,65.53846153846153,0.8931924882629108,Africa
Senegal,13,6,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,14,0,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,14,1,10.0,65.53846153846153,0.8474178403755869,Africa
Senegal,14,2,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,14,3,10.0,65.53846153846153,0.8474178403755869,Africa
Senegal,14,4,13.0,65.53846153846153,0.8016431924882629,Africa
Senegal,14,5,6.0,65.53846153846153,0.9084507042253521,Africa
Senegal,14,6,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,15,0,12.0,65.53846153846153,0.8169014084507042,Africa
Senegal,15,1,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,15,2,17.0,65.53846153846153,0.7406103286384976,Africa
Senegal,15,3,10.0,65.53846153846153,0.8474178403755869,Africa
Senegal,15,4,8.0,65.53846153846153,0.8779342723004695,Africa
Senegal,15,5,7.0,65.53846153846153,0.8931924882629108,Africa
Senegal,15,6,18.0,65.53846153846153,0.7253521126760563,Africa
Senegal,16,0,8.0,65.53846153846153,0.8779342723004695,Africa
Senegal,16,1,13.0,65.53846153846153,0.8016431924882629,Africa
Senegal,16,2,15.0,65.53846153846153,0.7711267605633803,Africa
Senegal,16,3,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,16,4,8.0,65.53846153846153,0.8779342723004695,Africa
Senegal,16,5,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,16,6,6.0,65.53846153846153,0.9084507042253521,Africa
Senegal,17,0,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,17,1,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,17,2,8.0,65.53846153846153,0.8779342723004695,Africa
Senegal,17,3,13.0,65.53846153846153,0.8016431924882629,Africa
Senegal,17,4,11.0,65.53846153846153,0.8321596244131455,Africa
Senegal,17,5,9.0,65.53846153846153,0.8626760563380281,Africa
Senegal,17,6,8.0,65.53846153846153,0.8779342723004695,Africa
Senegal,18,0,12.0,65.53846153846153,0.8169014084507042,Africa
Senegal,18,1,14.0,65.53846153846153,0.7863849765258216,Africa
Senegal,18,2,9.0,65.53846153846153,0.8626760563380281,Africa
