pais,valor_semana,dia_semana,voos_soma
France,18,1,408.0
France,18,2,447.0
France,18,3,415.0
France,18,4,207.0
France,18,5,196.0
France,18,6,174.0
France,19,0,402.0
France,19,1,437.0
France,19,2,522.0
France,19,3,525.0
France,19,4,272.0
France,19,5,227.0
France,19,6,174.0
France,20,0,433.0
France,20,1,715.0
France,20,2,627.0
France,20,3,650.0
France,20,4,703.0
France,20,5,473.0
France,20,6,377.0
France,21,0,705.0
France,21,1,778.0
France,21,2,923.0
France,21,3,649.0
France,21,4,564.0
France,21,5,393.0
France,21,6,444.0
France,22,0,758.0
France,22,1,818.0
France,22,2,824.0
France,22,3,983.0
French Polynesia,1,2,53.0
French Polynesia,1,3,55.0
French Polynesia,1,4,66.0
French Polynesia,1,5,76.0
French Polynesia,1,6,60.0
French Polynesia,2,0,69.0
French Polynesia,2,1,53.0
French Polynesia,2,2,56.0
French Polynesia,2,3,48.0
French Polynesia,2,4,56.0
French Polynesia,2,5,68.0
French Polynesia,2,6,63.0
French Polynesia,3,0,67.0
French Polynesia,3,1,43.0
French Polynesia,3,2,48.0
French Polynesia,3,3,52.0
French Polynesia,3,4,52.0
French Polynesia,3,5,43.0
French Polynesia,3,6,43.0
French Polynesia,4,0,53.0
French Polynesia,4,1,37.0
French Polynesia,4,2,49.0
French Polynesia,4,3,41.0
French Polynesia,4,4,51.0
French Polynesia,4,5,47.0
French Polynesia,4,6,57.0
French Polynesia,5,0,57.0
French Polynesia,5,1,37.0
French Polynesia,5,2,54.0
French Polynesia,5,3,27.0
French Polynesia,5,4,24.0
French Polynesia,5,5,56.0
French Polynesia,5,6,63.0
French Polynesia,6,0,57.0
French Polynesia,6,1,37.0
French Polynesia,6,2,53.0
French Polynesia,6,3,46.0
French Polynesia,6,4,47.0
French Polynesia,6,5,52.0
French Polynesia,6,6,45.0
French Polynesia,7,0,58.0
French Polynesia,7,1,44.0
French Polynesia,7,2,60.0
French Polynesia,7,3,47.0
French Polynesia,7,4,36.0
French Polynesia,7,5,75.0
French Polynesia,7,6,72.0
French Polynesia,8,0,60.0
French Polynesia,8,1,52.0
French Polynesia,8,2,52.0
French Polynesia,8,3,46.0
French Polynesia,8,4,69.0
French Polynesia,8,5,63.0
French Polynesia,8,6,56.0
French Polynesia,9,0,70.0
French Polynesia,9,1,55.0
French Polynesia,9,2,59.0
French Polynesia,9,3,48.0
French Polynesia,9,4,51.0
French Polynesia,9,5,47.0
French Polynesia,9,6,56.0
French Polynesia,10,0,63.0
French Polynesia,10,1,39.0
French Polynesia,10,2,41.0
French Polynesia,10,3,47.0
French Polynesia,10,4,33.0
French Polynesia,10,5,46.0
French Polynesia,10,6,48.0
French Polynesia,11,0,50.0
French Polynesia,11,1,40.0
French Polynesia,11,2,40.0
French Polynesia,11,3,44.0
French Polynesia,11,4,55.0
French Polynesia,11,5,49.0
French Polynesia,11,6,44.0
French Polynesia,12,0,44.0
French Polynesia,12,1,48.0
French Polynesia,12,2,57.0
French Polynesia,12,3,45.0
French Polynesia,12,4,59.0
French Polynesia,12,5,69.0
French Polynesia,12,6,57.0
French Polynesia,13,0,24.0
French Polynesia,13,1,2.0
French Polynesia,13,2,8.0
French Polynesia,13,3,9.0
French Polynesia,13,4,7.0
French Polynesia,13,5,4.0
French Polynesia,13,6,10.0
French Polynesia,14,0,2.0
French Polynesia,14,1,6.0
French Polynesia,14,3,3.0
French Polynesia,14,5,6.0
French Polynesia,14,6,5.0
French Polynesia,15,0,3.0
French Polynesia,15,1,6.0
French Polynesia,15,2,6.0
French Polynesia,15,3,5.0
French Polynesia,15,4,2.0
French Polynesia,15,5,3.0
French Polynesia,15,6,4.0
French Polynesia,16,0,5.0
French Polynesia,16,1,8.0
French Polynesia,16,2,7.0
French Polynesia,16,3,3.0
French Polynesia,16,4,12.0
French Polynesia,16,5,12.0
French Polynesia,16,6,7.0
French Polynesia,17,0,2.0
French Polynesia,17,1,2.0
French Polynesia,17,3,3.0
French Polynesia,17,4,7.0
French Polynesia,17,5,11.0
French Polynesia,18,0,1.0
French Polynesia,18,1,6.0
French Polynesia,18,2,1.0
French Polynesia,18,3,2.0
French Polynesia,18,4,6.0
French Polynesia,18,5,6.0
French Polynesia,18,6,3.0
French Polynesia,19,1,2.0
French Polynesia,19,2,3.0
French Polynesia,19,3,7.0
French Polynesia,19,4,14.0
French Polynesia,19,5,10.0
French Polynesia,19,6,7.0
French Polynesia,20,2,2.0
French Polynesia,20,3,2.0
French Polynesia,21,1,1.0
French Polynesia,21,2,2.0
French Polynesia,21,4,7.0
French Polynesia,22,0,4.0
French Polynesia,22,1,7.0
French Polynesia,22,2,3.0
French Polynesia,22,3,8.0
Gambia,1,2,17.0
Gambia,1,3,4.0
Gambia,1,5,19.0
Gambia,1,6,11.0
Gambia,2,0,21.0
Gambia,2,1,19.0
Gambia,2,2,18.0
Gambia,2,3,11.0
Gambia,2,4,25.0
Gambia,2,5,21.0
Gambia,2,6,13.0
Gambia,3,0,22.0
Gambia,3,1,20.0
Gambia,3,2,21.0
Gambia,3,3,12.0
Gambia,3,4,18.0
Gambia,3,5,12.0
Gambia,3,6,8.0
Gambia,4,0,17.0
Gambia,4,1,23.0
Gambia,4,2,18.0
Gambia,4,3,11.0
Gambia,4,4,27.0
Gambia,4,5,16.0
Gambia,4,6,11.0
Gambia,5,0,28.0
Gambia,5,1,22.0
Gambia,5,2,18.0
Gambia,5,3,11.0
Gambia,5,4,26.0
Gambia,5,5,17.0
Gambia,5,6,10.0
Gambia,6,0,23.0
Gambia,6,1,21.0
Gambia,6,2,17.0
Gambia,6,3,12.0
Gambia,6,4,25.0
Gambia,6,5,16.0
Gambia,6,6,10.0
Gambia,7,0,22.0
Gambia,7,1,20.0
Gambia,7,2,17.0
Gambia,7,3,7.0
Gambia,7,4,25.0
Gambia,7,5,9.0
Gambia,7,6,5.0
Gambia,8,0,20.0
Gambia,8,1,19.0
Gambia,8,2,17.0
Gambia,8,3,14.0
Gambia,8,4,28.0
Gambia,8,5,18.0
Gambia,8,6,12.0
Gambia,9,0,22.0
Gambia,9,1,17.0
Gambia,9,2,17.0
Gambia,9,3,10.0
Gambia,9,4,21.0
Gambia,9,5,14.0
Gambia,9,6,9.0
Gambia,10,0,23.0
Gambia,10,1,22.0
Gambia,10,2,11.0
Gambia,10,3,12.0
Gambia,10,4,22.0
Gambia,10,5,15.0
Gambia,10,6,13.0
Gambia,11,0,22.0
Gambia,11,1,7.0
Gambia,11,2,12.0
Gambia,11,3,12.0
Gambia,11,4,26.0
Gambia,11,5,12.0
Gambia,11,6,7.0
Gambia,12,0,20.0
Gambia,12,1,17.0
Gambia,12,2,14.0
Gambia,12,3,14.0
Gambia,12,4,26.0
Gambia,12,5,18.0
Gambia,12,6,5.0
Gambia,13,0,8.0
Gambia,13,1,1.0
Gambia,13,2,2.0
Gambia,13,6,2.0
Gambia,15,0,2.0
Gambia,15,1,3.0
Gambia,15,2,1.0
Gambia,16,2,3.0
Gambia,16,4,3.0
Gambia,16,5,1.0
Gambia,17,1,2.0
Gambia,17,3,2.0
Gambia,17,4,2.0
Gambia,18,3,3.0
Gambia,19,1,2.0
Gambia,19,6,2.0
Gambia,21,3,5.0
Georgia,3,1,15.0
Georgia,3,2,15.0
Georgia,3,3,13.0
Georgia,3,4,14.0
Georgia,3,5,16.0
Georgia,3,6,16.0
Georgia,4,0,14.0
Georgia,4,1,11.0
Georgia,4,2,14.0
Georgia,4,3,6.0
Georgia,4,4,18.0
Georgia,4,5,20.0
Georgia,4,6,17.0
Georgia,5,0,14.0
Georgia,5,1,15.0
Georgia,5,2,12.0
Georgia,5,3,8.0
Georgia,5,4,18.0
Georgia,5,5,18.0
Georgia,5,6,15.0
Georgia,6,0,13.0
Georgia,6,1,16.0
Georgia,6,2,11.0
Georgia,6,3,8.0
Georgia,6,4,14.0
Georgia,6,5,19.0
Georgia,6,6,13.0
Georgia,7,0,15.0
Georgia,7,1,19.0
Georgia,7,2,17.0
Georgia,7,3,12.0
Georgia,7,4,19.0
Georgia,7,5,24.0
Georgia,7,6,16.0
Georgia,8,0,19.0
Georgia,8,1,21.0
Georgia,8,2,15.0
Georgia,8,3,9.0
Georgia,8,4,17.0
Georgia,8,5,20.0
Georgia,8,6,18.0
Georgia,9,0,9.0
Georgia,9,1,16.0
Georgia,9,2,13.0
Georgia,9,3,10.0
Georgia,9,4,14.0
Georgia,9,5,23.0
Georgia,9,6,19.0
Georgia,10,0,11.0
Georgia,10,1,16.0
Georgia,10,2,12.0
Georgia,10,3,11.0
Georgia,10,4,11.0
Georgia,10,5,22.0
Georgia,10,6,16.0
Georgia,11,0,3.0
Georgia,15,1,2.0
Georgia,16,3,3.0
Georgia,17,2,1.0
Germany,1,2,3232.0
Germany,1,3,4563.0
Germany,1,4,4815.0
Germany,1,5,4213.0
Germany,1,6,4686.0
Germany,2,0,5170.0
Germany,2,1,4787.0
Germany,2,2,4886.0
Germany,2,3,5083.0
Germany,2,4,5358.0
Germany,2,5,4438.0
Germany,2,6,4438.0
Germany,3,0,5131.0
Germany,3,1,4864.0
Germany,3,2,5250.0
Germany,3,3,5681.0
Germany,3,4,5629.0
Germany,3,5,4002.0
Germany,3,6,4578.0
Germany,4,0,5285.0
Germany,4,1,5232.0
Germany,4,2,4977.0
Germany,4,3,5353.0
Germany,4,4,5534.0
Germany,4,5,3815.0
Germany,4,6,4586.0
Germany,5,0,5364.0
Germany,5,1,4886.0
Germany,5,2,5217.0
Germany,5,3,5377.0
Germany,5,4,5561.0
Germany,5,5,4064.0
Germany,5,6,4557.0
Germany,6,0,5420.0
Germany,6,1,5133.0
Germany,6,2,5732.0
Germany,6,3,5759.0
Germany,6,4,6090.0
Germany,6,5,4799.0
Germany,6,6,3890.0
Germany,7,0,3330.0
Germany,7,1,5026.0
Germany,7,2,5381.0
Germany,7,3,5782.0
Germany,7,4,5882.0
Germany,7,5,4669.0
Germany,7,6,4815.0
Germany,8,0,5579.0
Germany,8,1,5525.0
Germany,8,2,5700.0
Germany,8,3,5818.0
Germany,8,4,6044.0
Germany,8,5,4542.0
Germany,8,6,4681.0
Germany,9,0,5619.0
Germany,9,1,5514.0
Germany,9,2,5642.0
Germany,9,3,5651.0
Germany,9,4,6064.0
Germany,9,5,4459.0
Germany,9,6,5034.0
Germany,10,0,5835.0
Germany,10,1,5598.0
Germany,10,2,5791.0
Germany,10,3,5646.0
Germany,10,4,5556.0
Germany,10,5,4624.0
Germany,10,6,4747.0
Germany,11,0,5000.0
Germany,11,1,4432.0
Germany,11,2,4787.0
Germany,11,3,4746.0
Germany,11,4,4835.0
Germany,11,5,4356.0
Germany,11,6,4292.0
Germany,12,0,4040.0
Germany,12,1,3570.0
Germany,12,2,3287.0
Germany,12,3,2818.0
Germany,12,4,2575.0
Germany,12,5,1619.0
Germany,12,6,1700.0
Germany,13,0,1243.0
Germany,13,1,1372.0
Germany,13,2,1340.0
Germany,13,3,1297.0
Germany,13,4,1362.0
Germany,13,5,951.0
Germany,13,6,767.0
Germany,14,0,1038.0
Germany,14,1,1229.0
Germany,14,2,1240.0
Germany,14,3,1173.0
Germany,14,4,1116.0
Germany,14,5,932.0
Germany,14,6,912.0
Germany,15,0,1078.0
Germany,15,1,1187.0
Germany,15,2,1242.0
Germany,15,3,1270.0
Germany,15,4,966.0
Germany,15,5,875.0
Germany,15,6,622.0
Germany,16,0,607.0
Germany,16,1,1032.0
Germany,16,2,1215.0
Germany,16,3,1283.0
Germany,16,4,1308.0
Germany,16,5,813.0
Germany,16,6,818.0
Germany,17,0,1113.0
Germany,17,1,1188.0
Germany,17,2,1324.0
Germany,17,3,1567.0
Germany,17,4,1467.0
Germany,17,5,1075.0
Germany,17,6,1265.0
Germany,18,0,1364.0
Germany,18,1,1204.0
Germany,18,2,1268.0
Germany,18,3,1198.0
Germany,18,4,850.0
Germany,18,5,650.0
Germany,18,6,1107.0
Germany,19,0,1111.0
Germany,19,1,1410.0
Germany,19,2,1669.0
Germany,19,3,1744.0
Germany,19,4,1780.0
Germany,19,5,1415.0
Germany,19,6,953.0
Germany,20,0,1141.0
Germany,20,1,1713.0
Germany,20,2,1723.0
Germany,20,3,1742.0
Germany,20,4,1769.0
Germany,20,5,1660.0
Germany,20,6,1684.0
Germany,21,0,1716.0
Germany,21,1,1848.0
Germany,21,2,2095.0
Germany,21,3,2174.0
Germany,21,4,1572.0
Germany,21,5,920.0
Germany,21,6,1286.0
Germany,22,0,1459.0
Germany,22,1,1991.0
Germany,22,2,2070.0
Germany,22,3,2021.0
Greece,1,2,318.0
Greece,1,3,431.0
Greece,1,4,380.0
Greece,1,5,376.0
Greece,1,6,399.0
Greece,2,0,417.0
Greece,2,1,345.0
Greece,2,2,310.0
Greece,2,3,280.0
Greece,2,4,309.0
Greece,2,5,311.0
Greece,2,6,406.0
Greece,3,0,420.0
Greece,3,1,349.0
Greece,3,2,380.0
Greece,3,3,267.0
Greece,3,4,312.0
Greece,3,5,376.0
Greece,3,6,322.0
Greece,4,0,429.0
Greece,4,1,318.0
Greece,4,2,309.0
Greece,4,3,309.0
Greece,4,4,342.0
Greece,4,5,200.0
Greece,4,6,417.0
Greece,5,0,315.0
Greece,5,1,344.0
Greece,5,2,293.0
Greece,5,3,366.0
Greece,5,4,354.0
Greece,5,5,302.0
Greece,5,6,246.0
Greece,6,0,260.0
Greece,6,1,169.0
Greece,6,2,207.0
Greece,6,3,369.0
Greece,6,4,398.0
Greece,6,5,305.0
Greece,6,6,250.0
Greece,7,0,243.0
Greece,7,1,241.0
Greece,7,2,352.0
Greece,7,3,387.0
Greece,7,4,297.0
Greece,7,5,276.0
Greece,7,6,370.0
Greece,8,0,368.0
Greece,8,1,291.0
Greece,8,2,320.0
Greece,8,3,285.0
Greece,8,4,343.0
Greece,8,5,318.0
Greece,8,6,394.0
Greece,9,0,302.0
Greece,9,1,357.0
Greece,9,2,261.0
Greece,9,3,211.0
Greece,9,4,335.0
Greece,9,5,323.0
Greece,9,6,241.0
Greece,10,0,272.0
Greece,10,1,205.0
Greece,10,2,225.0
Greece,10,3,382.0
Greece,10,4,303.0
Greece,10,5,217.0
Greece,10,6,235.0
Greece,11,0,373.0
Greece,11,1,256.0
Greece,11,2,422.0
Greece,11,3,403.0
Greece,11,4,382.0
Greece,11,5,365.0
Greece,11,6,375.0
Greece,12,0,343.0
Greece,12,1,307.0
Greece,12,2,279.0
Greece,12,3,262.0
Greece,12,4,238.0
Greece,12,5,163.0
Greece,12,6,99.0
Greece,13,0,150.0
Greece,13,1,115.0
Greece,13,2,86.0
Greece,13,3,79.0
Greece,13,4,85.0
Greece,13,5,68.0
Greece,13,6,55.0
Greece,14,0,82.0
Greece,14,1,97.0
Greece,14,2,106.0
Greece,14,3,77.0
Greece,14,4,75.0
Greece,14,5,19.0
Greece,14,6,29.0
Greece,15,0,62.0
Greece,15,1,69.0
Greece,15,2,97.0
Greece,15,3,67.0
Greece,15,4,114.0
Greece,15,5,63.0
Greece,15,6,56.0
Greece,16,0,87.0
Greece,16,1,80.0
Greece,16,2,85.0
Greece,16,3,81.0
Greece,16,4,58.0
Greece,16,5,33.0
Greece,16,6,18.0
Greece,17,0,59.0
Greece,17,1,88.0
Greece,17,2,54.0
Greece,17,3,51.0
Greece,17,4,77.0
Greece,17,5,42.0
Greece,17,6,15.0
Greece,18,0,78.0
Greece,18,1,82.0
Greece,18,2,79.0
Greece,18,3,52.0
Greece,18,4,53.0
Greece,18,5,44.0
Greece,18,6,59.0
Greece,19,0,87.0
Greece,19,1,79.0
Greece,19,2,66.0
Greece,19,3,80.0
Greece,19,4,107.0
Greece,19,5,79.0
Greece,19,6,69.0
Greece,20,0,64.0
Greece,20,1,58.0
Greece,20,2,120.0
Greece,20,3,99.0
Greece,20,4,82.0
Greece,20,5,56.0
Greece,20,6,54.0
Greece,21,0,99.0
Greece,21,1,106.0
Greece,21,2,113.0
Greece,21,3,46.0
Greece,21,4,94.0
Greece,21,5,63.0
Greece,21,6,35.0
Greece,22,0,91.0
Greece,22,1,89.0
Greece,22,2,71.0
Greece,22,3,56.0
Guatemala,3,3,12.0
Guatemala,4,4,8.0
Guatemala,5,3,10.0
Guatemala,8,2,12.0
Guatemala,8,4,10.0
Guatemala,8,6,12.0
Guatemala,10,5,13.0
Guatemala,11,0,10.0
Guatemala,11,6,10.0
Guatemala,12,0,7.0
Guatemala,13,4,3.0
Guatemala,19,1,2.0
Guatemala,19,2,2.0
Guatemala,19,3,2.0
Guatemala,20,2,4.0
Guatemala,20,5,1.0
Guatemala,21,0,5.0
Guatemala,21,4,9.0
Guatemala,21,5,13.0
Guatemala,21,6,12.0
Guatemala,22,0,5.0
Guatemala,22,1,7.0
Guatemala,22,2,15.0
Guatemala,22,3,7.0
Guernsey,1,3,22.0
Guernsey,1,4,17.0
Guernsey,1,5,22.0
Guernsey,1,6,22.0
Guernsey,2,0,27.0
Guernsey,2,1,18.0
Guernsey,2,2,6.0
Guernsey,2,3,24.0
Guernsey,2,4,17.0
Guernsey,2,5,11.0
Guernsey,2,6,15.0
Guernsey,3,0,25.0
Guernsey,3,1,12.0
Guernsey,3,4,24.0
Guernsey,3,5,27.0
Guernsey,3,6,30.0
Guernsey,4,0,32.0
Guernsey,4,1,24.0
Guernsey,4,2,34.0
Guernsey,4,3,46.0
Guernsey,4,4,43.0
Guernsey,4,5,21.0
Guernsey,4,6,17.0
Guernsey,5,0,20.0
Guernsey,5,1,14.0
Guernsey,5,2,24.0
Guernsey,5,3,16.0
Guernsey,5,4,22.0
Guernsey,5,5,20.0
Guernsey,5,6,16.0
Guernsey,6,0,24.0
Guernsey,6,1,24.0
Guernsey,6,2,34.0
Guernsey,6,3,43.0
Guernsey,6,4,40.0
Guernsey,6,5,17.0
Guernsey,6,6,1.0
Guernsey,7,0,20.0
Guernsey,7,1,18.0
Guernsey,7,2,22.0
Guernsey,7,3,19.0
Guernsey,7,4,35.0
Guernsey,7,5,13.0
Guernsey,7,6,17.0
Guernsey,8,0,26.0
Guernsey,8,1,32.0
Guernsey,8,2,29.0
Guernsey,8,3,31.0
Guernsey,8,4,34.0
Guernsey,8,5,19.0
Guernsey,8,6,15.0
Guernsey,9,0,26.0
Guernsey,9,2,24.0
Guernsey,9,3,17.0
Guernsey,9,4,40.0
Guernsey,9,5,20.0
Guernsey,9,6,23.0
Guernsey,10,0,26.0
Guernsey,10,1,22.0
Guernsey,10,2,26.0
Guernsey,10,3,16.0
Guernsey,10,4,27.0
Guernsey,10,5,18.0
Guernsey,10,6,16.0
Guernsey,11,0,26.0
Guernsey,11,1,15.0
Guernsey,11,3,22.0
Guernsey,11,4,24.0
Guernsey,11,5,19.0
Guernsey,11,6,26.0
Guernsey,12,0,36.0
Guernsey,12,1,31.0
Guernsey,12,2,39.0
Guernsey,12,3,40.0
Guernsey,12,4,40.0
Guernsey,12,5,17.0
Guernsey,12,6,22.0
Guernsey,13,0,17.0
Guernsey,13,1,12.0
Guernsey,13,2,6.0
Guernsey,13,3,9.0
Guernsey,13,4,12.0
Guernsey,13,5,5.0
Guernsey,13,6,4.0
Guernsey,14,0,6.0
Guernsey,14,1,3.0
Guernsey,14,2,5.0
Guernsey,14,3,6.0
Guernsey,14,4,4.0
Guernsey,14,5,5.0
Guernsey,14,6,4.0
Guernsey,15,1,3.0
Guernsey,15,2,4.0
Guernsey,15,3,3.0
Guernsey,15,4,2.0
Guernsey,16,2,2.0
Guernsey,16,3,3.0
Guernsey,16,4,3.0
Guernsey,17,1,5.0
Guernsey,17,2,9.0
Guernsey,17,3,6.0
Guernsey,17,4,3.0
Guernsey,17,6,3.0
Guernsey,18,0,3.0
Guernsey,18,2,3.0
Guernsey,18,3,1.0
Guernsey,18,5,1.0
Guernsey,19,0,5.0
Guernsey,19,1,5.0
Guernsey,19,2,11.0
Guernsey,19,3,8.0
Guernsey,19,4,11.0
Guernsey,19,5,6.0
Guernsey,19,6,4.0
Guernsey,20,0,7.0
Guernsey,20,1,11.0
Guernsey,20,2,14.0
Guernsey,20,3,17.0
Guernsey,20,4,7.0
Guernsey,20,5,8.0
Guernsey,20,6,6.0
Guernsey,21,0,11.0
Guernsey,21,1,3.0
Guernsey,21,2,15.0
Guernsey,21,3,8.0
Guernsey,21,4,3.0
Guernsey,21,5,2.0
Guernsey,21,6,7.0
Guernsey,22,0,4.0
Guernsey,22,1,7.0
Guernsey,22,2,5.0
Guernsey,22,3,6.0
Guinea-Bissau,4,1,2.0
Guinea-Bissau,6,0,4.0
Guinea-Bissau,8,2,2.0
Guinea-Bissau,8,4,5.0
Guinea-Bissau,8,5,2.0
Guinea-Bissau,8,6,4.0
Guinea-Bissau,9,0,4.0
Guinea-Bissau,9,5,3.0
Guinea-Bissau,10,4,1.0
Guinea-Bissau,10,5,4.0
Guinea-Bissau,10,6,3.0
Guinea-Bissau,11,0,5.0
Guinea-Bissau,11,1,1.0
Guinea-Bissau,11,4,3.0
Guinea-Bissau,11,5,1.0
Guinea-Bissau,12,0,3.0
Guinea-Bissau,12,1,3.0
Guinea-Bissau,12,2,3.0
Guinea-Bissau,13,3,2.0
Guinea-Bissau,13,4,1.0
Guinea-Bissau,13,5,2.0
Guinea-Bissau,18,1,1.0
Guinea-Bissau,19,3,2.0
Guinea-Bissau,19,5,2.0
Guinea-Bissau,20,4,1.0
Guinea-Bissau,21,2,1.0
Guinea-Bissau,21,5,1.0
Guinea-Bissau,22,1,1.0
Hong Kong,1,2,1056.0
Hong Kong,1,3,854.0
Hong Kong,1,4,985.0
Hong Kong,1,5,1098.0
Hong Kong,1,6,1080.0
Hong Kong,2,0,1048.0
Hong Kong,2,1,979.0
Hong Kong,2,2,972.0
Hong Kong,2,3,1027.0
Hong Kong,2,4,1083.0
Hong Kong,2,5,1058.0
Hong Kong,2,6,996.0
Hong Kong,3,0,1008.0
Hong Kong,3,1,1038.0
Hong Kong,3,2,1047.0
Hong Kong,3,3,1078.0
Hong Kong,3,4,1143.0
Hong Kong,3,5,928.0
Hong Kong,3,6,1042.0
Hong Kong,4,0,1046.0
Hong Kong,4,1,1059.0
Hong Kong,4,2,1082.0
Hong Kong,4,3,1128.0
Hong Kong,4,4,1116.0
Hong Kong,4,5,977.0
Hong Kong,4,6,931.0
Hong Kong,5,0,995.0
Hong Kong,5,1,972.0
Hong Kong,5,2,984.0
Hong Kong,5,3,974.0
Hong Kong,5,4,944.0
Hong Kong,5,5,985.0
Hong Kong,5,6,930.0
Hong Kong,6,0,886.0
Hong Kong,6,1,846.0
Hong Kong,6,2,821.0
Hong Kong,6,3,816.0
Hong Kong,6,4,837.0
Hong Kong,6,5,798.0
Hong Kong,6,6,737.0
Hong Kong,7,0,643.0
Hong Kong,7,1,611.0
Hong Kong,7,2,605.0
Hong Kong,7,3,571.0
Hong Kong,7,4,580.0
Hong Kong,7,5,558.0
Hong Kong,7,6,555.0
Hong Kong,8,0,522.0
Hong Kong,8,1,523.0
Hong Kong,8,2,495.0
Hong Kong,8,3,498.0
Hong Kong,8,4,516.0
Hong Kong,8,5,506.0
Hong Kong,8,6,506.0
Hong Kong,9,0,456.0
Hong Kong,9,1,468.0
Hong Kong,9,2,498.0
Hong Kong,9,3,487.0
Hong Kong,9,4,522.0
Hong Kong,9,5,543.0
Hong Kong,9,6,490.0
Hong Kong,10,0,430.0
Hong Kong,10,1,431.0
Hong Kong,10,2,459.0
Hong Kong,10,3,465.0
Hong Kong,10,4,461.0
Hong Kong,10,5,480.0
Hong Kong,10,6,451.0
Hong Kong,11,0,371.0
Hong Kong,11,1,438.0
Hong Kong,11,2,420.0
Hong Kong,11,3,412.0
Hong Kong,11,4,404.0
Hong Kong,11,5,434.0
Hong Kong,11,6,387.0
Hong Kong,12,0,407.0
Hong Kong,12,1,436.0
Hong Kong,12,2,430.0
Hong Kong,12,3,431.0
Hong Kong,12,4,404.0
Hong Kong,12,5,417.0
Hong Kong,12,6,379.0
Hong Kong,13,0,359.0
Hong Kong,13,1,408.0
Hong Kong,13,2,402.0
Hong Kong,13,3,361.0
Hong Kong,13,4,376.0
Hong Kong,13,5,337.0
Hong Kong,13,6,289.0
Hong Kong,14,0,280.0
Hong Kong,14,1,301.0
Hong Kong,14,2,331.0
Hong Kong,14,3,339.0
Hong Kong,14,4,337.0
Hong Kong,14,5,332.0
Hong Kong,14,6,275.0
Hong Kong,15,0,264.0
Hong Kong,15,1,330.0
Hong Kong,15,2,323.0
Hong Kong,15,3,340.0
Hong Kong,15,4,342.0
Hong Kong,15,5,322.0
Hong Kong,15,6,287.0
Hong Kong,16,0,284.0
Hong Kong,16,1,319.0
Hong Kong,16,2,343.0
Hong Kong,16,3,345.0
Hong Kong,16,4,353.0
Hong Kong,16,5,360.0
Hong Kong,16,6,294.0
Hong Kong,17,0,304.0
Hong Kong,17,1,372.0
Hong Kong,17,2,346.0
Hong Kong,17,3,346.0
Hong Kong,17,4,414.0
Hong Kong,17,5,385.0
Hong Kong,17,6,347.0
Hong Kong,18,0,360.0
Hong Kong,18,1,417.0
Hong Kong,18,2,419.0
Hong Kong,18,3,367.0
Hong Kong,18,4,392.0
Hong Kong,18,5,366.0
Hong Kong,18,6,323.0
Hong Kong,19,0,330.0
Hong Kong,19,1,377.0
Hong Kong,19,2,337.0
Hong Kong,19,3,394.0
Hong Kong,19,4,424.0
Hong Kong,19,5,396.0
Hong Kong,19,6,382.0
Hong Kong,20,0,368.0
Hong Kong,20,1,402.0
Hong Kong,20,2,434.0
Hong Kong,20,3,461.0
Hong Kong,20,4,413.0
Hong Kong,20,5,425.0
Hong Kong,20,6,370.0
Hong Kong,21,0,341.0
Hong Kong,21,1,423.0
Hong Kong,21,2,413.0
Hong Kong,21,3,400.0
Hong Kong,21,4,407.0
Hong Kong,21,5,396.0
Hong Kong,21,6,341.0
Hong Kong,22,0,370.0
Hong Kong,22,1,422.0
Hong Kong,22,2,407.0
Hong Kong,22,3,418.0
Hungary,1,2,270.0
Hungary,1,3,302.0
Hungary,1,4,325.0
Hungary,1,5,244.0
Hungary,1,6,306.0
Hungary,2,0,305.0
Hungary,2,1,274.0
Hungary,2,2,283.0
Hungary,2,3,282.0
Hungary,2,4,317.0
Hungary,2,5,229.0
Hungary,2,6,295.0
Hungary,3,0,302.0
Hungary,3,1,252.0
Hungary,3,2,270.0
Hungary,3,3,278.0
Hungary,3,4,312.0
Hungary,3,5,223.0
Hungary,3,6,283.0
Hungary,4,0,294.0
Hungary,4,1,249.0
Hungary,4,2,273.0
Hungary,4,3,275.0
Hungary,4,4,321.0
Hungary,4,5,225.0
Hungary,4,6,278.0
Hungary,5,0,308.0
Hungary,5,1,248.0
Hungary,5,2,257.0
Hungary,5,3,252.0
Hungary,5,4,321.0
Hungary,5,5,239.0
Hungary,5,6,309.0
Hungary,6,0,319.0
Hungary,6,1,262.0
Hungary,6,2,277.0
Hungary,6,3,300.0
Hungary,6,4,320.0
Hungary,6,5,240.0
Hungary,6,6,283.0
Hungary,7,0,278.0
Hungary,7,1,284.0
Hungary,7,2,290.0
Hungary,7,3,300.0
Hungary,7,4,325.0
Hungary,7,5,241.0
Hungary,7,6,293.0
Hungary,8,0,316.0
Hungary,8,1,275.0
Hungary,8,2,287.0
Hungary,8,3,296.0
Hungary,8,4,347.0
Hungary,8,5,244.0
Hungary,8,6,300.0
Hungary,9,0,323.0
Hungary,9,1,303.0
Hungary,9,2,302.0
Hungary,9,3,305.0
Hungary,9,4,357.0
Hungary,9,5,258.0
Hungary,9,6,334.0
Hungary,10,0,325.0
Hungary,10,1,229.0
Hungary,10,2,307.0
Hungary,10,3,312.0
Hungary,10,4,354.0
Hungary,10,5,241.0
Hungary,10,6,312.0
Hungary,11,0,300.0
Hungary,11,1,276.0
Hungary,11,2,265.0
Hungary,11,3,266.0
Hungary,11,4,292.0
